"draw","R0","gamma","sigma","rho","prop_symp","immune_frac","total_infections","total_reported","peak_reported_wk","attack_pct","finite"
177,2.64809804503771,1.13888217639915,0.79313360139966,0.240609112352536,0.71875703750261,0,39153.5152540583,6771.18906900748,43,36.6537308126365,TRUE
178,2.38263085059813,0.902380726804661,0.75337051606073,0.329407570041915,0.821940378095879,0,2380.17513104488,644.440468072407,44,2.22821113185254,TRUE
179,2.69234521923727,1.12030962666742,1.00279872623217,0.281876098690188,0.844948704522026,0,67572.5809564018,16093.8186662951,41,63.2583607530442,TRUE
180,2.49426929751468,0.723892239256004,0.909254126309549,0.247527923040958,0.643893841219096,0,5182.47334428885,825.99143864103,44,4.8515945930433,TRUE
181,2.542673719067,1.28913290992111,0.611208381906535,0.247713562696439,0.73560592539109,0,10276.0377261016,1872.49511943348,44,9.61995668049201,TRUE
182,2.7082779861295,0.845942955457346,0.850204369441806,0.233174052937843,0.83703968875185,0,30357.4059502302,5925.03514199993,44,28.4192154561226,TRUE
183,2.42028546456022,1.07197746705478,0.809551258691599,0.353599894953706,0.78893157416572,0,7239.28971154359,2019.51657505877,44,6.77709203477213,TRUE
184,2.53197440820525,1.00453133366779,0.759248692314626,0.221209581912358,0.797913245186302,0,11318.9453044896,1997.86238664418,44,10.5962790717933,TRUE
185,2.75099859388008,0.957536912673464,0.727823361179808,0.293814988233894,0.821117457042401,0,33146.3441507062,7996.77482189321,44,31.0300918842036,TRUE
186,2.67585538386597,0.884025947089129,0.581414650082698,0.283276182792011,0.780594675862802,0,7082.07578625358,1566.01607692078,44,6.62991554601533,TRUE
187,2.12552454198347,0.743348877149343,0.785981796806822,0.302993763598765,0.777310733951252,0,196.638537165554,46.3123682018946,43,0.184084007831449,TRUE
188,2.42532253310311,1.0383702847389,0.586654218235924,0.269026540171304,0.746355117113186,0,1985.27459548082,398.621965612735,44,1.85852330601088,TRUE
189,2.25078593687263,1.05876888733073,0.79136135504671,0.296541165653755,0.741172764670727,0,1374.47528777502,302.093498357007,44,1.28672092096519,TRUE
190,2.7034181472141,0.942963980283939,0.674126522902108,0.232392193693467,0.852006235543924,0,18684.523598759,3699.52816359114,44,17.4915967035752,TRUE
191,2.79374502960478,1.16515798688414,0.806234658683226,0.266404053007313,0.812915579067765,0,67327.8847029206,14580.7963605496,41,63.0292873084822,TRUE
192,2.44204729744614,1.46468438477479,0.851269658972078,0.222952882787065,0.756975915608376,0,25498.8646090598,4303.44242603777,44,23.8708711936527,TRUE
193,2.41139299811039,0.791908301817989,0.742034642854974,0.30131809747856,0.767279222870821,0,1918.76734058507,443.609637250889,44,1.79626225480721,TRUE
194,2.5140050116732,0.958020848227629,0.794079280890008,0.283242981177416,0.755729197466159,0,10055.3142315473,2152.39019585921,44,9.41332543676024,TRUE
195,2.29918928641781,1.06600993620591,0.760561501815591,0.151528701464567,0.823224593923676,0,1917.9223262185,239.24576166117,44,1.79547119099279,TRUE
196,2.30253330846402,1.36014667234485,0.61423299847459,0.275947746944914,0.848647926465407,0,1638.63566817761,383.739769928314,44,1.53401579121664,TRUE
197,2.96136390244838,0.92085549086897,0.796032111506477,0.214059288060386,0.685794323172825,0,71219.0677554143,10455.0050524705,41,66.6720349704309,TRUE
198,2.60334522671417,0.913860637090046,0.673011456828453,0.427939533989435,0.752039957426253,0,8751.89885330762,2816.60285652888,44,8.19312755411685,TRUE
199,2.6640499114901,1.06528011631093,0.836773172277339,0.228865092816605,0.764742050922554,0,42077.1375889534,7364.4567732906,43,39.3906923693629,TRUE
200,2.72299342542575,1.07033629544424,0.723906476949683,0.347768430055812,0.719127508128741,0,37389.674954599,9350.77799574543,43,35.0025041701919,TRUE
201,2.72964938947722,0.99127793446136,0.583767793101226,0.282208947275916,0.823402093131186,0,14268.8939348618,3315.68340070575,44,13.3578861026603,TRUE
202,2.52242738216485,1.24298782931761,0.875164516629229,0.241003137342423,0.832399496636334,0,32247.4705904599,6469.19378222487,43,30.1886075551956,TRUE
203,2.43928799884032,1.18417616226992,0.765512320214746,0.222846425238823,0.846807229120526,0,9252.88945008075,1746.09392809356,44,8.66213204463654,TRUE
204,2.4450304185749,0.97054004622217,0.764859585457688,0.219740467491743,0.75604772021403,0,5258.89326292007,873.682443128466,44,4.92313542681152,TRUE
205,2.49901424579397,0.74437588364755,0.708123164427901,0.256980962730076,0.650770961303858,0,2590.57329483106,433.236463105328,44,2.42517627301167,TRUE
206,2.42140546367908,1.08727146656208,0.54320488043661,0.294884230995334,0.725434543273361,0,1604.70023633007,343.276202719452,44,1.50224699150915,TRUE
207,2.37359830985753,0.857749906190711,0.820221279038113,0.273800695498619,0.733132717780452,0,2516.35400069229,505.113395375804,44,2.35569556327681,TRUE
208,2.17988306950179,1.00753875269688,0.825093501035149,0.229470060610302,0.785160987100054,0,701.643545764229,126.415776693207,44,0.656846607156177,TRUE
209,2.26869056493838,1.17611619388309,0.75521452619248,0.247411762499047,0.737977065118003,0,1826.10175557472,333.41733978283,44,1.70951297095555,TRUE
210,2.73191156515158,0.930623039115094,0.822231059522122,0.211267316173619,0.731347462600112,0,40033.3760872726,6185.54955764688,43,37.4774162958927,TRUE
211,2.39657808223185,1.03397923764543,0.775151982605536,0.231260316939734,0.782377027052261,0,4475.32984563587,809.73377749109,44,4.18959918146028,TRUE
212,2.43676867380432,0.934473266448681,0.710768337877078,0.292638348267084,0.804891093013407,0,3332.2647879069,784.888312654279,44,3.11951393737774,TRUE
213,2.52320473142186,0.796299787921594,0.641381327325429,0.204699967863591,0.778714894698404,0,2690.2613586482,428.835499773995,44,2.51849968044205,TRUE
214,2.21085084797652,0.943628769234392,0.792773453565608,0.267627547558267,0.89914027199132,0,712.998612402919,171.572211405472,44,0.667476701369518,TRUE
215,2.83670650832285,0.929605924541033,0.658106705179316,0.216294260504491,0.858592871008474,0,33391.3139300958,6201.05783880965,44,31.2594213912149,TRUE
216,2.6411389794374,1.02017966665028,0.734959715384552,0.236563464823468,0.740732501507475,0,22227.8663996311,3894.99452091213,44,20.8087122258295,TRUE
217,2.67398216353717,1.12147580072809,0.763144083842259,0.275642817621661,0.757878539506576,0,38432.4399882985,8028.68183616234,43,35.9786931176732,TRUE
218,2.4258772992806,0.82699499257789,0.770204911278128,0.277223007995078,0.781465567593824,0,2781.22610801059,602.525478442286,44,2.60365671972533,TRUE
219,2.13426098998539,0.860826777660728,0.579877065171955,0.253098959470422,0.874263971427691,0,142.898795064557,31.6199739577279,44,0.13377531835289,TRUE
220,2.28765816659637,1.23412979129713,0.844048923636328,0.19318093743879,0.727209012543658,0,3759.57498754151,528.156067536097,44,3.51954220889488,TRUE
221,2.40249814201834,1.06915196369415,0.637880814152668,0.232198365730411,0.878442615974803,0,2466.50848920802,503.100987628078,44,2.30903247445049,TRUE
222,2.36361624040112,0.90980965195109,0.798865934113728,0.236119087879779,0.791841827786917,0,2540.683521445,475.028981410773,44,2.37847174821663,TRUE
223,2.60727379000712,1.10811303681533,0.670625195212957,0.318461813160745,0.786832359593493,0,15929.4679209689,3991.54330777561,44,14.9124395440637,TRUE
224,2.46280984606001,0.835059593123742,0.641320927803164,0.257964695641642,0.804479869988119,0,2015.37213472051,418.244948847583,44,1.88669924613416,TRUE
225,2.48821415533488,0.790414891497781,0.537467237946614,0.255863602619297,0.738307219625109,0,1121.5412662655,211.865812819953,44,1.04993565462039,TRUE
226,2.64888146942114,1.0242614977374,0.727232987778535,0.237251388133253,0.707117708372174,0,22694.241109619,3807.29159571274,44,21.2453109058407,TRUE
227,2.5219275182854,1.00283493962095,0.622109138023348,0.188988714332941,0.8046114823186,0,4716.09234601919,717.140743229172,44,4.41499002623029,TRUE
228,2.36289789814913,0.89274724498531,0.710385739146955,0.275354844965418,0.719049816331046,0,1610.52721008263,318.874483978564,44,1.50770193791671,TRUE
229,2.79775164858215,1.15329241964995,0.669716499555262,0.24270116469334,0.822053496492894,0,47693.3617511375,9515.46194835385,43,44.6483446462624,TRUE
230,2.24966388570581,1.08565770300219,0.700165667504349,0.195315341888717,0.81918606753689,0,971.493673486358,155.43860581648,44,0.909467958702825,TRUE
231,2.77183798114291,0.892124510622905,0.894178844928923,0.24828349695376,0.846328316195333,0,51543.1247326002,10830.7234988713,43,48.2523167315112,TRUE
232,2.39216819649148,1.05432614134313,0.607870798016675,0.199817473826236,0.679497451878863,0,1824.87320916181,247.773007273158,44,1.70836286197511,TRUE
233,2.24625565229847,0.96582676743059,0.849536655559533,0.18387415237874,0.847950657563265,0,1288.66429883689,200.923651398856,44,1.20638859655204,TRUE
234,2.45914410771514,0.869168902712468,0.942176306691881,0.316982031378246,0.720584412219427,0,8611.61412251163,1966.99868113778,44,8.06179940321254,TRUE
235,2.65058211769738,1.0077730765925,0.735418468602715,0.262056456097267,0.840160461639948,0,22787.3992918384,5017.08969609631,44,21.332521336677,TRUE
236,2.48654407309851,1.27131768669097,0.723785182782667,0.261209744742096,0.772911823613978,0,13277.9324170876,2680.70966139342,44,12.4301932382397,TRUE
237,2.4995746731279,0.985147033105383,0.731382092552014,0.251745649591874,0.827662614654887,0,7180.92270379311,1496.22037623603,44,6.72245151075933,TRUE
238,2.59888804367967,0.821033175562232,0.648140970384994,0.12113647226783,0.820585789101653,0,5191.69516351824,516.069387399478,44,4.86022763856791,TRUE
239,2.60245853355654,0.901021975232571,0.801305797722094,0.234824105306828,0.751256189614627,0,16095.3886311506,2839.43680187637,44,15.0677669267464,TRUE
240,2.69915850206293,0.883058523530218,0.88645265459308,0.232267566344653,0.865517296063057,0,36745.12079736,7386.93027858321,43,34.3991020383448,TRUE
241,2.68681968370712,0.948939514574778,0.616406323387737,0.31037848751373,0.840505033551492,0,12033.7879490902,3139.31059317929,44,11.2654820717938,TRUE
242,2.17841647194537,1.06734067453335,0.671965246359422,0.361280398228204,0.870701353118622,0,438.2862857086,137.870547368956,44,0.410303581453473,TRUE
243,2.41923041411469,1.12912478974587,0.757351641418676,0.35453358314291,0.866733988446005,0,6486.48063356767,1993.20667643284,44,6.07234659573831,TRUE
244,2.39410488783875,1.04628035411154,0.902033551000094,0.269787284198815,0.828210276711408,0,7978.21279947521,1782.65666521027,44,7.46883804481858,TRUE
245,2.35137191061102,0.987305889436257,0.794625005633983,0.217506329651685,0.734351749237808,0,2870.16459287976,458.440350763133,44,2.68691686283445,TRUE
246,2.48156741773787,0.901544920187604,0.949486225771719,0.209366889617854,0.759211435428385,0,12058.4747133538,1916.73961577113,44,11.2885926917747,TRUE
247,2.07667994691229,1.22969052936988,0.788842308678289,0.215513736439552,0.768702519736134,0,338.441970682878,56.0683113507662,44,0.316833898785694,TRUE
248,2.48735116138944,1.42060864279673,0.778189498669004,0.333483874935237,0.74160464169952,0,23796.7440998918,5885.24868505644,44,22.2774237969405,TRUE
249,2.16349970822896,0.849443193261112,0.637486654414936,0.255901464247891,0.830921917299191,0,216.5592041459,46.0478791175327,44,0.202732825450197,TRUE
250,2.23724818041367,1.05514652067914,0.679227332200659,0.26013692058383,0.689329372030555,0,739.766902598412,132.65501584919,44,0.692535950756799,TRUE
251,3.00501501562373,1.24531040407646,0.983141667014171,0.229629808283952,0.877727073715858,0,91687.1770674854,18479.761387561,35,85.8333430701043,TRUE
252,2.58999576788036,1.11602962809241,0.925118774786851,0.22577546256123,0.672903727616476,0,42310.4174440714,6428.01653206046,43,39.6090783037553,TRUE
253,2.61789769532212,0.852264632214936,0.651500941721854,0.241740803522185,0.80237372694008,0,6800.19909845966,1319.01061085928,44,6.36603547880515,TRUE
254,2.31276110031926,1.04379291155034,0.737054766568244,0.312925730906819,0.81780586163857,0,1835.27978775142,469.671033164488,44,1.71810502504345,TRUE
255,2.37679970816705,0.987692446827886,0.68925082926298,0.351740626848549,0.818567349752983,0,2151.55687532802,619.483555174207,44,2.01418917368285,TRUE
256,2.66334756290753,0.847139374941751,0.676864034607763,0.29897158466002,0.712475469246362,0,10475.0367575691,2231.28674248081,44,9.80625047516299,TRUE
257,2.74226990023133,0.94806580724834,0.876905954931893,0.219377206089622,0.792036302190647,0,50385.9530142224,8754.79670928988,43,47.1690254767108,TRUE
258,2.88559546397494,0.83947212320629,0.629095922957297,0.281459428185002,0.876334181338381,0,27248.939450528,6721.01951681608,44,25.5092112437072,TRUE
259,2.93149327800598,1.01300971009526,0.826541980953014,0.226571814438039,0.788472247750387,0,76440.0612405083,13655.6796723018,40,71.5596903580867,TRUE
260,2.54805563104328,1.01145403115364,0.774365038928735,0.321874593447258,0.829131705730417,0,14048.1078219556,3749.10887355903,44,13.1511962384906,TRUE
261,2.51555498179923,1.13278091553879,0.742663679174083,0.270005576878553,0.790826003059166,0,13247.2649721422,2828.65445948414,44,12.4014837784518,TRUE
262,2.77322055682847,1.04677743278944,0.556069178138417,0.329711462414391,0.747189798053393,0,17531.5898013924,4319.03058780006,44,16.4122727966602,TRUE
263,2.56594244926591,0.817530710226338,0.741771793894476,0.247059625252629,0.904609191026076,0,6742.94023076997,1506.99594738788,44,6.31243234485113,TRUE
264,2.49650613586744,0.869268539864473,0.911803548724581,0.282364858317823,0.816711912950637,0,10376.4637949013,2392.92403154354,44,9.71397097444424,TRUE
265,2.33823790077601,1.33939014588717,0.73124856699814,0.250435899467842,0.82988926938016,0,4401.4356813709,914.768272294367,44,4.12042284344776,TRUE
266,2.87169724914161,0.991506969966963,0.7174897202882,0.294682231563624,0.774489504134543,0,54910.195468782,12532.0603119743,43,51.4044144062742,TRUE
267,2.58066274497568,0.870645296646186,0.859673655363225,0.286915634714209,0.818959578129243,0,15825.8351596866,3718.63300027239,44,14.8154232912251,TRUE
268,2.63586445789377,0.99580746179118,0.749401269876916,0.226753475723656,0.837303676911298,0,21502.7241793217,4082.53987480441,44,20.1298672339653,TRUE
269,2.4046059917841,0.870816527091001,0.6976041403644,0.24254013461987,0.762582582622684,0,1964.63239785908,363.372283071573,44,1.83919902439532,TRUE
270,2.65423571943342,1.04236522836644,0.778475859877321,0.241287333990458,0.776402729342451,0,30962.7360828522,5800.439606071,44,28.9858978495153,TRUE
271,2.4314179177453,0.827861201854811,0.621010520456235,0.305372785615884,0.773113589908121,0,1403.91654779484,331.447640117287,44,1.31428248248909,TRUE
272,2.80954988865225,0.994807660454986,0.831505971361656,0.237563771241693,0.769680678234735,0,60686.3779780825,11096.3976828046,42,56.8118123741645,TRUE
273,2.56545324789234,0.909142516285322,0.802657527806179,0.218243403553994,0.763588653281007,0,12889.4485517976,2148.00322752461,44,12.066512405727,TRUE
274,2.60971988761009,1.03796447102402,0.72981187206662,0.236781083834276,0.889083004644515,0,18635.7429810749,3923.16003895435,44,17.4459305196358,TRUE
275,2.57828214475277,1.1541530429524,0.701763960776787,0.293247510739475,0.765215715148479,0,17583.9474783466,3945.79567677842,44,16.4612876599388,TRUE
276,2.73037868468827,0.900289179135249,0.927178054197485,0.21984835178795,0.862752402035548,0,48743.1253538034,9245.33736603387,43,45.631085334023,TRUE
277,2.57160551097836,1.1990626895571,0.664310113643069,0.39146198477601,0.812115559686796,0,14937.1495203955,4748.7045880819,44,13.9834764280055,TRUE
278,2.53663893632949,0.949611190201545,0.568373653947725,0.264246518952388,0.75223553915598,0,3123.28771756137,620.833460786603,44,2.92387915892283,TRUE
279,2.2916559544777,0.802107677158887,0.809116432104966,0.281142725351224,0.734477944805548,0,995.565371071509,205.577410700229,44,0.932002781381304,TRUE
280,2.57883722860241,0.956570647091602,0.727549193675893,0.192249406849663,0.793559225467374,0,11569.4480254402,1765.04991993271,44,10.8307882657182,TRUE
281,2.94193863459912,0.939652152981444,0.645542148168745,0.263866325952781,0.763017330699441,0,48724.2767800963,9809.88178621795,43,45.6134401611087,TRUE
282,2.93620907914645,1.03493902669093,0.852009565552981,0.294228827673674,0.649162737017283,0,79479.5210710103,15180.7785666174,39,74.4050936819044,TRUE
283,2.35896590498171,0.920473487460813,0.699883210213432,0.223408956481018,0.805939656406564,0,1615.35794758952,290.85188220805,44,1.51222425350077,TRUE
284,2.66963300719179,0.890274388479058,0.688668605727853,0.332793520834379,0.886951175814209,0,13723.4760510828,4050.78044678937,44,12.8472908173402,TRUE
285,2.73628203506292,1.03594734063626,0.758069965705601,0.264974412255469,0.875918816870027,0,42020.0507585466,9752.68879704599,43,39.3372502888472,TRUE
286,2.51100021609352,1.0100773875079,0.807802564103244,0.212841707722933,0.726794214967061,0,12440.5458666997,1924.45443742467,44,11.6462702365659,TRUE
287,2.54544560959507,0.894171852085277,0.689533244696785,0.195826941823364,0.868223852748281,0,5939.62780595392,1009.86515306128,44,5.56040798160824,TRUE
288,2.64672511347124,1.32550301208033,0.93040776231514,0.294407579782255,0.799797451442704,0,66066.4782187125,15556.4379006529,41,61.8484162317099,TRUE
289,2.29139751850233,0.999657460321313,0.72080725883213,0.201722517153893,0.785681596448987,0,1259.03863356724,199.544616691624,44,1.17865440326459,TRUE
290,2.37985931294623,0.889815317891268,0.784680836902348,0.309295759776474,0.852359994373648,0,2562.08239283913,675.445194079002,44,2.39850439322143,TRUE
291,2.58466436749768,0.969598560421695,0.97424200670152,0.263124520717923,0.816474544987299,0,33556.7896740599,7209.15523621075,43,31.4143322168694,TRUE
292,2.20296113497682,1.09617358333578,0.649522992088685,0.202648946719007,0.789395736236,0,519.39188576565,83.087231371699,44,0.48623093593489,TRUE
293,2.74540566442639,1.09398876527579,0.832727598683843,0.308372503306001,0.798500824592666,0,58495.1059329252,14403.5832490124,42,54.7604436743356,TRUE
294,2.45173340325137,1.17094512986115,0.717168619079658,0.219964398521773,0.776220558430724,0,7624.97227442925,1301.89453905922,44,7.13815041605434,TRUE
295,2.86114495476884,1.06880609166907,0.758472993557455,0.265501997012166,0.924134971087671,0,65224.6552800807,16003.5005693218,42,61.0603400862018,TRUE
296,2.67856397929764,0.926527428423585,0.910956568665818,0.195083500099458,0.775978372197256,0,40388.5962807771,6114.04900313452,43,37.8099571997539,TRUE
297,2.27658491259427,0.911348550584034,0.921627625081807,0.239043559903149,0.822707560925462,0,1862.03445555024,366.193178086715,44,1.74315152176581,TRUE
298,2.57604076809222,0.98061859745574,0.7035143826371,0.227476300932842,0.725828415611938,0,10756.2114815335,1775.94477330799,44,10.069473395931,TRUE
299,2.4870191361658,1.11191234296269,0.624931491089366,0.308086320757456,0.76114027500093,0,4942.17854523322,1158.9255822312,44,4.62664158887214,TRUE
300,2.58304328992213,0.807313033871535,0.888447791719246,0.267999117317045,0.697737667710637,0,13824.6777760215,2585.11906442394,44,12.9420312451053,TRUE
301,2.49506944601385,0.855895511584443,0.877173710846305,0.208718877099275,0.834454823815592,0,8488.63051911086,1478.43484504775,44,7.94666777673737,TRUE
302,2.62037308279881,1.044472257054,0.915226190758884,0.231003630601836,0.793646951026087,0,41215.2243770589,7556.2066427959,43,38.5838086285892,TRUE
303,2.85513819904495,0.891119605742432,0.737707730935937,0.220833497615019,0.739501929081767,0,45155.6291045604,7374.22117781045,43,42.2726353721779,TRUE
304,2.37550491024445,0.91980796701387,0.725279082060386,0.203626640919569,0.766721582110353,0,2083.35675987783,325.263949729669,44,1.95034334382871,TRUE
305,2.46397687281324,1.17511193891436,0.622216687828295,0.238781217289048,0.775616923883969,0,4709.69806584509,872.24904870007,44,4.40900399348913,TRUE
306,2.19295545401101,0.975708920426497,0.774851184748926,0.271791379819879,0.902611855909174,0,615.184634544227,150.918399820132,44,0.575907727526893,TRUE
307,2.77478783823096,0.976156709332819,0.954881280167171,0.191296545719424,0.778062150733162,0,65871.4782167999,9804.35045860382,41,61.6658661456655,TRUE
308,2.44559794503946,1.30353948222705,0.810915033757482,0.283564466178713,0.806750147447333,0,16168.2901608552,3698.74981063517,44,15.1360140056686,TRUE
309,2.50835684179234,1.25171749376854,0.738367545428189,0.226365581425527,0.755313788859794,0,16308.6980583894,2788.41300139607,44,15.2674574596419,TRUE
310,2.46496789455302,1.48031286203998,0.715416713440794,0.269229460466819,0.7785049792775,0,15965.0130933145,3346.21047633443,44,14.9457153092253,TRUE
311,2.14618922642335,0.882152086540391,0.685897912066613,0.306646176377474,0.780993008915235,0,241.106362892538,57.742206002409,44,0.225712753129131,TRUE
312,2.32914311598951,0.80780475060553,0.629644037769155,0.182703407023416,0.730012071815576,0,655.343946233396,87.4069527783751,44,0.613503038975282,TRUE
313,2.50519156600208,1.06140497525307,0.70983366776327,0.356246415679021,0.824114546935595,0,8390.54758637345,2463.36285519328,44,7.85484701963438,TRUE
314,2.70028141917411,0.801354156886836,0.835515498711116,0.271614758539097,0.674288190456405,0,23237.9556531757,4255.95312739091,44,21.7543116019245,TRUE
315,2.23393965308422,1.12524450077622,0.791710274104955,0.289187759070133,0.800453809030767,0,1371.43511627307,317.461780069835,44,1.2838748514071,TRUE
316,2.36730219991134,1.27384572909977,0.81733050952297,0.243180112857142,0.901005572934687,0,7873.70963809222,1725.18203881746,44,7.37100696320186,TRUE
317,2.34116096889943,1.06272681776873,0.69037058612616,0.290006606170778,0.818260241874867,0,1955.80742630016,464.114814982342,44,1.83093748951522,TRUE
318,2.21160099731632,0.819793739083043,0.678155141591866,0.262904948173521,0.799498943812942,0,341.297534836271,71.7380893905418,44,0.319507147384639,TRUE
319,2.02085632447539,1.26286014855794,0.716718436577771,0.307151077207181,0.795315334081559,0,158.560732335823,38.7335267249589,44,0.148437307934678,TRUE
320,2.51906699860342,1.53389865037234,0.585279005827209,0.269495281882237,0.84715608888815,0,10902.2575302026,2489.03520626735,44,10.2061950292105,TRUE
321,2.45100850142642,0.992746771442542,0.667228540994861,0.211796403073371,0.780191108388953,0,3515.29482343037,580.87318880625,44,3.29085828817672,TRUE
322,2.28062561614184,1.07476941344693,0.681033354140675,0.170562476662853,0.7642093473926,0,1137.1799674745,148.226222059936,44,1.06457589166308,TRUE
323,2.71932032236763,0.997933380475047,0.558434819266779,0.271208946257281,0.69234740459787,0,11299.0888805609,2121.63907187283,44,10.5776903955822,TRUE
324,2.75679320512167,1.19224328736914,0.70138913513421,0.279585240432895,0.723498558657614,0,48862.4687417543,9883.87664858874,43,45.7428091572312,TRUE
325,2.38945859456127,1.31732184099913,0.657696853247515,0.235654338881659,0.778400456825994,0,4321.13059943974,792.639872316556,44,4.04524489743469,TRUE
326,2.34639467015322,0.821780197119759,0.683404447320051,0.30728532775083,0.741471390082106,0,997.224597847861,227.210922392026,44,0.933556073626532,TRUE
327,2.33469551569773,0.897258714287584,0.764639877599701,0.262395514168857,0.798937147692682,0,1649.74840281141,345.84916982317,44,1.54441902528684,TRUE
328,2.63722265033986,0.96710548875382,1.01383294104395,0.234342787432642,0.859097956370834,0,47175.1775999154,9497.4676110914,43,44.1632443361874,TRUE
329,2.66808043357195,1.31778921235266,0.823660135400622,0.286398190006822,0.800308878649582,0,58618.5325772862,13435.7788341964,42,54.875990055501,TRUE
330,2.16509129860153,0.996290423754625,0.964186964741593,0.256244186627143,0.882551473366982,0,912.672194218152,206.399616056082,44,0.854401979234368,TRUE
331,2.28169264222227,0.930197770722948,0.879354386098084,0.262225999040076,0.843118320119838,0,1793.71899917977,396.568927800382,44,1.6791977150157,TRUE
332,2.40960916364678,0.91493083875883,0.660018963316316,0.284358260673427,0.80473064661232,0,1938.03508640172,443.484070814431,44,1.81429983748523,TRUE
333,2.59093117558615,0.899214851809068,0.731683699257296,0.268727530612319,0.722288907454699,0,10538.2367925687,2045.46032206532,44,9.86541545831186,TRUE
334,2.57420045141288,0.789606749969182,0.811217015379133,0.247227285608948,0.688763395435548,0,8747.6723191,1489.56330587792,44,8.18917086603632,TRUE
335,2.39824893146075,0.927253036296474,1.06681039057746,0.343339708637007,0.775094350172403,0,9810.49543806836,2610.77560286637,44,9.18413727585504,TRUE
336,2.47825188860987,1.02635775706377,0.688973667156773,0.321010087534235,0.738543792766188,0,5448.31088948229,1291.68558688807,44,5.10045954828898,TRUE
337,2.44612281392068,0.887234658394531,0.643780342704319,0.261914202369596,0.728825303332974,0,2148.19816697096,410.068899314114,44,2.01104490448508,TRUE
338,2.37822261630654,0.898136761274289,0.588768985207191,0.192555294794081,0.751365230772646,0,984.364624249211,142.417237453948,44,0.921517154324294,TRUE
339,2.18385537716867,0.879312027840496,0.739473058191023,0.336478369373185,0.770222931724595,0,395.347770993714,102.4596551655,44,0.370106507202503,TRUE
340,2.28516127195444,1.09844671755434,0.704306829188121,0.266695634778043,0.833879262178388,0,1400.23145751915,311.40021710802,44,1.31083266946185,TRUE
341,2.1038586528935,0.812991742499178,0.744610569376168,0.268327611365426,0.844655768166032,0,174.991274467074,39.6608037284145,43,0.163818830244406,TRUE
342,2.65317223440532,0.992099902209996,0.568956368528359,0.251562771786446,0.718278179125465,0,7882.11743536184,1424.23595501318,44,7.37887795858626,TRUE
343,2.36312884291088,1.07897849971402,0.74796724594224,0.24914879057603,0.898640821173325,0,3315.5728502615,742.341090972514,44,3.10388770853914,TRUE
344,2.12239101079051,0.999460732512465,0.636289437083711,0.178526855339741,0.82922188858644,0,207.421571800841,30.7063526675076,44,0.194178591837522,TRUE
345,2.58577709904133,1.02834979692762,0.865865404979866,0.226848407993748,0.783779554906325,0,28158.6785494491,5006.588949262,44,26.3608673932307,TRUE
346,2.30648766016849,1.01871028823192,0.781750233076993,0.235030576913994,0.785072236152264,0,1987.99592188795,366.817016920223,44,1.86107088736936,TRUE
347,2.61014357126972,1.03217961127683,0.822934227943825,0.202866229079704,0.814812713158543,0,28017.3448056716,4631.21057207573,44,26.2285572043359,TRUE
348,2.23753328181127,1.1094844066639,0.703066240899755,0.230671106257403,0.813857416110078,0,928.817470554024,174.370052911939,44,0.86951644874932,TRUE
349,2.29552691773531,0.940188427848922,0.724306446130101,0.267350532436257,0.725044442206287,0,1130.49758050402,219.136801471363,44,1.05832014651191,TRUE
350,2.74738011136384,0.841174623404672,0.860183128184739,0.224146911267361,0.7613467743961,0,37390.3863316393,6380.80133644944,43,35.0031701288517,TRUE
351,2.48330798937153,0.881418797290842,0.678449596992815,0.254598465536804,0.781911730832691,0,3370.06983140975,670.891687087148,44,3.15490529059142,TRUE
352,2.26345877305721,1.0775065453516,0.919760138338502,0.302466632372579,0.842242817702306,0,2692.86109921529,686.00730405379,44,2.52093343869621,TRUE
353,2.28705897687484,0.9454946624225,0.864306147744281,0.247947429943012,0.813376537754386,0,1872.51688994867,377.639136179008,44,1.75296469757412,TRUE
354,3.24227900315627,1.16002402868134,0.704724681607226,0.281214469113245,0.866436110628038,0,92027.5756609564,22422.9210504361,36,86.152008669684,TRUE
355,2.81971935801757,1.02050874406679,0.768925833245396,0.197767338999839,0.819329127294428,0,56641.5907224232,9178.00745269686,43,53.0252674802689,TRUE
356,2.594625671566,1.00003934060035,0.754528286343801,0.20879892344718,0.973160053562939,0,17064.9017760544,3467.4988174946,44,15.9753808051436,TRUE
357,2.54763123069606,0.771378498910493,0.923235815467838,0.227859049068316,0.744021763834149,0,10324.0937580004,1750.26520859998,44,9.66494454034867,TRUE
358,2.31880080135133,1.20562293764455,0.851315674268952,0.300692811551647,0.775493159027016,0,4940.05377823155,1151.94751882356,44,4.62465247915329,TRUE
359,1.95825679130628,1.02373728814983,0.624400092307479,0.355852094048027,0.754154796971675,0,52.2158238435345,14.0130334335003,43,0.0488820668821704,TRUE
360,2.53845515353823,1.28340017793783,1.02050990707512,0.28152111101468,0.742648625590358,0,53266.5854804493,11136.5124709353,42,49.865741883963,TRUE
361,2.62094645513593,0.988942296747779,0.900808056069629,0.245886295335346,0.803061019767148,0,34781.156560908,6867.94627044157,43,32.5605285161093,TRUE
362,2.06447074639978,1.07400681524908,0.952293580366822,0.288807144799189,0.795853816640264,0,362.581252281957,83.3386730135782,43,0.339431990527951,TRUE
363,2.55112951122762,0.974409018732351,0.875252830811763,0.245010149342146,0.684701428821421,0,19842.8374738494,3328.8105899196,44,18.5759571932685,TRUE
